"Buland Ltd"
"Trial Balance - Detailed"
"From 01/10/2020 To 30/09/2021"

"Posting Date","G/L Account No.","G/L Name","Doc. Type","Doc. No.","Source No.","Source Name",Debit,Credit,Amount,"Entry No."
24/06/2021,8700,"General Expenses",,PI0329,SUP0001,Microsoft,13.68,,15932.27,2728
26/06/2021,8700,"General Expenses",,PI0326,SUP0001,ebay,14.06,,15946.33,2719
26/06/2021,8700,"General Expenses",,PI0327,SUP0001,ebay,6.99,,15953.32,2722
26/06/2021,8700,"General Expenses",,PI0328,SUP0001,Runnymede,38.23,,15991.55,2725
28/06/2021,8700,"General Expenses",,PI0321,SUP0001,ebay,10.98,,16002.53,2704
28/06/2021,8700,"General Expenses",,PI0322,SUP0001,ebay,7.69,,16010.22,2707
28/06/2021,8700,"General Expenses",,PI0323,SUP0001,ebay,2.99,,16013.21,2710
28/06/2021,8700,"General Expenses",,PI0324,SUP0001,Read,14.06,,16027.27,2713
28/06/2021,8700,"General Expenses",,PI0325,SUP0001,PostOffice,8.65,,16035.92,2716
29/06/2021,8700,"General Expenses",,PI0320,SUP0001,Monty,19.75,,16055.67,2701
30/06/2021,8700,"General Expenses",,PI0317,SUP0001,123-reg,71.99,,16127.66,2692
30/06/2021,8700,"General Expenses",,PI0318,SUP0001,H&F,65.00,,16192.66,2695
30/06/2021,8700,"General Expenses",,PI0319,SUP0001,Brothers,210.00,,16402.66,2698
02/07/2021,8700,"General Expenses",,PI0302,SUP0001,Skyway,21.85,,16424.51,2647
02/07/2021,8700,"General Expenses",,PI0316,SUP0001,"The Rose",65.90,,16490.41,2689
03/07/2021,8700,"General Expenses",,PI0301,SUP0001,"Companies House",13.00,,16503.41,2644
09/07/2021,8700,"General Expenses",,PI0300,SUP0001,Cote,6.24,,16509.65,2641
10/07/2021,8700,"General Expenses",,PI0299,SUP0001,Next,267.80,,16777.45,2638
14/07/2021,8700,"General Expenses",,PI0296,SUP0001,Stansted,109.00,,16886.45,2629
15/07/2021,8700,"General Expenses",,PI0294,SUP0001,Shell,79.87,,16966.32,2623
15/07/2021,8700,"General Expenses",,PI0295,SUP0001,Woolley,25.26,,16991.58,2626
17/07/2021,8700,"General Expenses",,PI0293,SUP0001,HMP,49.00,,17040.58,2620
19/07/2021,8700,"General Expenses",,PI0291,SUP0001,PostOffice,6.85,,17047.43,2614
19/07/2021,8700,"General Expenses",,PI0292,SUP0001,PostOffice,6.85,,17054.28,2617
20/07/2021,8700,"General Expenses",,PI0290,SUP0001,Environfresh,7.20,,17061.48,2611
24/07/2021,8700,"General Expenses",,PI0289,SUP0001,Microsoft,13.68,,17075.16,2608
30/07/2021,8700,"General Expenses",,PI0288,SUP0001,"V Dhariwal",339.85,,17415.01,2605
31/07/2021,8700,"General Expenses",,PI0286,SUP0001,"PF Chang",88.05,,17503.06,2599
31/07/2021,8700,"General Expenses",,PI0287,SUP0001,Camden,65.00,,17568.06,2602
01/08/2021,8700,"General Expenses",,PI0285,SUP0001,"Gourmet B",43.40,,17611.46,2596
03/08/2021,8700,"General Expenses",,PI0281,SUP0001,Selco,6.61,,17618.07,2584
03/08/2021,8700,"General Expenses",,PI0282,SUP0001,Selco,6.61,,17624.68,2587
07/08/2021,8700,"General Expenses",,PI0067,SUP0001,"BP Express",93.55,,17718.23,1422
08/08/2021,8700,"General Expenses",,PI0278,SUP0001,123-reg,47.97,,17766.20,2575
10/08/2021,8700,"General Expenses",,PI0303,SUP0001,PostOffice,10.20,,17776.40,2650
19/08/2021,8700,"General Expenses",,PI0276,SUP0001,"BP Wexham",92.57,,17868.97,2569
19/08/2021,8700,"General Expenses",,PI0592,SUP0001,"Go Cardless",7.20,,17876.17,3692
23/08/2021,8700,"General Expenses",,PI0271,SUP0001,Microsoft,13.68,,17889.85,2554
31/08/2021,8700,"General Expenses",,GJ0106,8700,"General Expenses",8.65,,17898.50,1175
31/08/2021,8700,"General Expenses",,GJ0014,8700,"General Expenses",,8.65,17889.85,3773
04/09/2021,8700,"General Expenses",,PI0077,SUP0001,123-Reg,53.96,,17943.81,1548
05/09/2021,8700,"General Expenses",,PI0030,SUP0001,123-reg,57.56,,18001.37,1235
09/09/2021,8700,"General Expenses",,PI0031,SUP0001,123-reg,53.97,,18055.34,1238
16/09/2021,8700,"General Expenses",,PI0593,SUP0001,"Go Cardless",7.20,,18062.54,3697
19/09/2021,8700,"General Expenses",,PI0066,SUP0001,Ascot,76.44,,18138.98,1419
27/09/2021,8700,"General Expenses",,PI0601,SUP0001,"Waqas Ahmed",12000.00,,30138.98,3769
30/09/2021,8700,"General Expenses",,GJ0107,8700,"Expenses Sep21",515.70,,30654.68,1182
,8700,"General Expenses","Closing Balance",,,,29589.41,8.65,30654.68,
,8850,Dividend-SU,"Opening Balance",,,,,,0,
29/04/2021,8850,Dividend-SU,,GJ0016,8850,Dividend-SU,1000.00,,1000.00,3789
10/05/2021,8850,Dividend-SU,,GJ0104,8850,Dividend-SU,10000.00,,11000.00,1164
,8850,Dividend-SU,"Closing Balance",,,,11000,0,11000,
,8900,"Opening Balances Control Account","Opening Balance",,,,,,0,
,8900,"Opening Balances Control Account","Closing Balance",,,,0,0,0,
,8950,Corrections,"Opening Balance",,,,,,0,
,8950,Corrections,"Closing Balance",,,,0,0,0,
,9996,"Corporation Tax","Opening Balance",,,,,,0,
,9996,"Corporation Tax","Closing Balance",,,,0,0,0,
